timestamp,vga5,vga1,vga6,vga9,vga2,vga3,vga0,vga7,vga4,vga8,max,min,avg
419,0.8593,0.8705,0.8816,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8716
420,0.8593,0.8705,0.8816,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8716
421,0.8593,0.8705,0.8825,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8717
422,0.8593,0.8705,0.8825,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8717
423,0.8593,0.8705,0.8825,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8717
424,0.8593,0.8705,0.8825,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8717
425,0.8593,0.8705,0.8825,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8717
426,0.8593,0.8705,0.8825,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8717
427,0.8593,0.8705,0.8825,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8717
428,0.8593,0.8705,0.8825,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8717
429,0.8593,0.8705,0.8825,0.8877,0.8731,0.8842,0.8551,0.8593,0.8911,0.8542,0.8911,0.8542,0.8717
430,0.8593,0.8705,0.8825,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8721
431,0.8593,0.8705,0.8825,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8721
432,0.8593,0.8705,0.8825,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8721
433,0.8602,0.8705,0.8825,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8722
434,0.8602,0.8705,0.8825,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8722
435,0.8602,0.8705,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8723
436,0.8602,0.8705,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8723
437,0.8602,0.8705,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8723
438,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
439,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
440,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
441,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
442,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
443,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
444,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
445,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
446,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
447,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
448,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
449,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
450,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
451,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
452,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
453,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
454,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
455,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
456,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
457,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
458,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
459,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
460,0.8602,0.8722,0.8834,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8725
461,0.8602,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
462,0.8602,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
463,0.8602,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
464,0.8602,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
465,0.8611,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
466,0.8611,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
467,0.8611,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
468,0.8611,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
469,0.8611,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
470,0.8611,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8911,0.8542,0.8911,0.8542,0.8726
471,0.8611,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8928,0.8542,0.8928,0.8542,0.8728
472,0.8611,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8928,0.8542,0.8928,0.8542,0.8728
473,0.8611,0.8722,0.8842,0.8885,0.8731,0.8842,0.8585,0.8593,0.8928,0.8542,0.8928,0.8542,0.8728
474,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8585,0.8593,0.8928,0.8542,0.8928,0.8542,0.873
475,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8585,0.8593,0.8928,0.8542,0.8928,0.8542,0.873
476,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8602,0.8593,0.8928,0.8542,0.8928,0.8542,0.8732
477,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
478,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
479,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
480,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
481,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
482,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
483,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
484,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
485,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
486,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
487,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
488,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
489,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
490,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8593,0.8928,0.8542,0.8928,0.8542,0.8734
491,0.8611,0.8722,0.8842,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8735
492,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
493,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
494,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
495,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
496,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
497,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
498,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
499,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
500,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
501,0.8611,0.8722,0.8868,0.8902,0.8731,0.8842,0.8628,0.8602,0.8928,0.8542,0.8928,0.8542,0.8738
502,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8628,0.8602,0.8928,0.8551,0.8928,0.8551,0.874
503,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8628,0.8602,0.8928,0.8551,0.8928,0.8551,0.874
504,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8628,0.8602,0.8928,0.8551,0.8928,0.8551,0.874
505,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8645,0.8602,0.8928,0.8551,0.8928,0.8551,0.8742
506,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
507,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
508,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
509,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
510,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
511,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
512,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
513,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
514,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
515,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
516,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
517,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
518,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
519,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
520,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
521,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
522,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
523,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
524,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
525,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
526,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
527,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
528,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
529,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
530,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8928,0.8551,0.8928,0.8551,0.8743
531,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8945,0.8551,0.8945,0.8551,0.8744
532,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8945,0.8551,0.8945,0.8551,0.8744
533,0.8611,0.8722,0.8868,0.8919,0.8731,0.8842,0.8654,0.8602,0.8945,0.8551,0.8945,0.8551,0.8744
534,0.8611,0.8722,0.8868,0.8928,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8746
535,0.8611,0.8722,0.8868,0.8928,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8746
536,0.8611,0.8722,0.8868,0.8928,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8746
537,0.8611,0.8722,0.8868,0.8928,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8746
538,0.8611,0.8722,0.8868,0.8928,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8746
539,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
540,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
541,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
542,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
543,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
544,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
545,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
546,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
547,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
548,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
549,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
550,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8945,0.8559,0.8945,0.8559,0.8748
551,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
552,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
553,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
554,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
555,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
556,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
557,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
558,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
559,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
560,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
561,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
562,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
563,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
564,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
565,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
566,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
567,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8962,0.8559,0.8962,0.8559,0.875
568,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
569,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
570,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
571,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
572,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
573,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
574,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
575,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
576,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
577,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
578,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
579,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
580,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
581,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
582,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
583,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
584,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
585,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
586,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
587,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
588,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
589,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
590,0.8611,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.875
591,0.8619,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8751
592,0.8619,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8751
593,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
594,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
595,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
596,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
597,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
598,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
599,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
600,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
601,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
602,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8654,0.8602,0.8971,0.8559,0.8971,0.8559,0.8752
603,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
604,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
605,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
606,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
607,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
608,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
609,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
610,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
611,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
612,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
613,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
614,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
615,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
616,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
617,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
618,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
619,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
620,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
621,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
622,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
623,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
624,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
626,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
627,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
